IP:PORT, LOSS, DELAY
188.114.97.1:1387,0.00%,247 ms
188.114.97.52:987,0.00%,247 ms
188.114.98.78:939,0.00%,247 ms
188.114.97.60:987,0.00%,247 ms
188.114.98.79:1010,0.00%,247 ms
188.114.99.46:500,0.00%,247 ms
188.114.97.129:968,0.00%,247 ms
188.114.98.92:1387,0.00%,247 ms
188.114.99.64:500,0.00%,247 ms
162.159.192.247:1074,0.00%,247 ms
188.114.97.95:908,0.00%,247 ms
188.114.99.78:894,0.00%,247 ms
188.114.97.105:890,0.00%,247 ms
188.114.96.13:942,0.00%,247 ms
188.114.98.159:891,0.00%,247 ms
188.114.99.63:500,0.00%,247 ms
162.159.195.71:943,0.00%,247 ms
188.114.97.79:988,0.00%,247 ms
188.114.97.81:988,0.00%,247 ms
162.159.192.98:988,0.00%,247 ms
162.159.192.177:934,0.00%,247 ms
188.114.96.110:943,0.00%,247 ms
188.114.97.23:1010,0.00%,247 ms
188.114.97.48:988,0.00%,247 ms
188.114.99.65:894,0.00%,247 ms
188.114.97.56:988,0.00%,247 ms
162.159.192.194:942,0.00%,247 ms
162.159.192.242:1074,0.00%,247 ms
188.114.96.13:3476,0.00%,247 ms
188.114.98.184:1843,0.00%,247 ms
188.114.99.68:894,0.00%,247 ms
188.114.98.242:880,0.00%,247 ms
188.114.97.84:8854,0.00%,247 ms
188.114.97.64:988,0.00%,247 ms
162.159.192.95:942,0.00%,247 ms
162.159.192.116:1014,0.00%,247 ms
188.114.98.216:864,0.00%,247 ms
162.159.195.102:894,0.00%,247 ms
188.114.97.150:1843,0.00%,247 ms
188.114.96.46:4233,0.00%,247 ms
188.114.96.150:3581,0.00%,247 ms
188.114.99.237:1701,0.00%,247 ms
162.159.192.193:934,0.00%,247 ms
162.159.192.30:1018,0.00%,247 ms
188.114.99.64:894,0.00%,247 ms
188.114.96.21:942,0.00%,247 ms
188.114.97.37:1387,0.00%,247 ms
162.159.192.21:1018,0.00%,247 ms
162.159.192.121:891,0.00%,247 ms
188.114.98.117:987,0.00%,247 ms
162.159.192.192:934,0.00%,247 ms
162.159.192.220:1010,0.00%,247 ms
188.114.97.93:8854,0.00%,247 ms
162.159.192.142:891,0.00%,247 ms
188.114.96.81:968,0.00%,247 ms
188.114.97.98:988,0.00%,247 ms
162.159.192.182:942,0.00%,247 ms
188.114.98.185:1843,0.00%,247 ms
188.114.96.51:4177,0.00%,247 ms
188.114.99.234:7103,0.00%,247 ms
188.114.97.128:890,0.00%,247 ms
188.114.97.65:988,0.00%,247 ms
162.159.192.190:934,0.00%,247 ms
188.114.97.24:1010,0.00%,247 ms
162.159.192.157:934,0.00%,247 ms
188.114.96.148:4233,0.00%,247 ms
188.114.96.149:4233,0.00%,247 ms
188.114.96.253:942,0.00%,247 ms
188.114.96.134:4233,0.00%,247 ms
188.114.99.210:7103,0.00%,247 ms
188.114.99.20:854,0.00%,247 ms
188.114.98.250:5279,0.00%,247 ms
162.159.192.41:3138,0.00%,247 ms
188.114.97.19:1010,0.00%,247 ms
188.114.98.85:3581,0.00%,247 ms
188.114.97.132:968,0.00%,247 ms
162.159.192.169:934,0.00%,247 ms
162.159.192.231:7156,0.00%,247 ms
188.114.97.107:968,0.00%,247 ms
188.114.99.62:894,0.00%,247 ms
188.114.97.85:8854,0.00%,247 ms
188.114.98.160:891,0.00%,247 ms
188.114.99.247:1701,0.00%,247 ms
188.114.96.23:4177,0.00%,247 ms
188.114.97.108:890,0.00%,247 ms
188.114.99.80:500,0.00%,247 ms
188.114.97.86:908,0.00%,247 ms
188.114.99.246:8886,0.00%,247 ms
162.159.192.158:934,0.00%,247 ms
188.114.97.97:8854,0.00%,247 ms
188.114.99.244:1701,0.00%,247 ms
162.159.192.119:891,0.00%,247 ms
162.159.195.212:1701,0.00%,247 ms
162.159.192.250:8854,0.00%,247 ms
188.114.98.202:8886,0.00%,247 ms
162.159.192.106:987,0.00%,247 ms
188.114.99.247:8886,0.00%,247 ms
162.159.192.92:988,0.00%,247 ms
188.114.98.158:891,0.00%,247 ms
162.159.192.166:934,0.00%,247 ms
188.114.96.60:1387,0.00%,247 ms
162.159.192.146:891,0.00%,247 ms
162.159.192.145:1014,0.00%,247 ms
162.159.192.152:942,0.00%,247 ms
188.114.96.102:968,0.00%,247 ms
188.114.96.55:4177,0.00%,247 ms
162.159.192.146:1014,0.00%,247 ms
188.114.97.99:988,0.00%,247 ms
162.159.192.178:942,0.00%,247 ms
188.114.99.169:4500,0.00%,247 ms
162.159.192.76:988,0.00%,247 ms
188.114.98.197:8886,0.00%,247 ms
188.114.98.210:864,0.00%,247 ms
188.114.99.194:3854,0.00%,247 ms
188.114.96.234:942,0.00%,247 ms
188.114.97.42:1010,0.00%,247 ms
188.114.96.37:4233,0.00%,247 ms
162.159.192.24:1018,0.00%,247 ms
188.114.98.164:1843,0.00%,247 ms
162.159.192.17:3138,0.00%,247 ms
162.159.192.30:3138,0.00%,247 ms
188.114.96.31:4177,0.00%,247 ms
188.114.96.80:968,0.00%,247 ms
162.159.192.234:7156,0.00%,247 ms
188.114.96.11:942,0.00%,247 ms
188.114.97.38:1387,0.00%,247 ms
162.159.195.53:4177,0.00%,247 ms
162.159.192.180:942,0.00%,247 ms
162.159.195.102:908,0.00%,247 ms
188.114.96.41:4177,0.00%,248 ms
188.114.97.137:890,0.00%,248 ms
188.114.97.143:890,0.00%,248 ms
188.114.96.33:4177,0.00%,248 ms
188.114.98.211:8886,0.00%,248 ms
188.114.99.28:4177,0.00%,248 ms
162.159.192.232:1010,0.00%,248 ms
188.114.99.44:500,0.00%,248 ms
162.159.195.39:4177,0.00%,248 ms
188.114.96.248:8319,0.00%,248 ms
188.114.98.113:939,0.00%,248 ms
188.114.97.127:890,0.00%,248 ms
162.159.195.99:4500,0.00%,248 ms
162.159.192.117:1014,0.00%,248 ms
188.114.96.83:968,0.00%,248 ms
188.114.99.59:894,0.00%,248 ms
188.114.96.249:942,0.00%,248 ms
188.114.97.20:1387,0.00%,248 ms
188.114.98.114:894,0.00%,248 ms
188.114.96.133:4233,0.00%,248 ms
188.114.97.18:1387,0.00%,248 ms
188.114.98.235:864,0.00%,248 ms
188.114.98.97:1387,0.00%,248 ms
188.114.98.240:878,0.00%,248 ms
188.114.98.157:8319,0.00%,248 ms
162.159.192.118:1014,0.00%,248 ms
188.114.99.1:854,0.00%,248 ms
162.159.192.168:942,0.00%,248 ms
188.114.99.4:4177,0.00%,248 ms
188.114.96.12:3476,0.00%,248 ms
188.114.96.12:942,0.00%,248 ms
162.159.192.219:1010,0.00%,248 ms
162.159.192.125:891,0.00%,248 ms
162.159.192.89:942,0.00%,248 ms
162.159.192.145:891,0.00%,248 ms
162.159.192.144:1014,0.00%,248 ms
188.114.96.209:988,0.00%,248 ms
188.114.97.83:8854,0.00%,248 ms
188.114.97.109:968,0.00%,248 ms
188.114.97.120:890,0.00%,248 ms
162.159.192.101:500,0.00%,248 ms
188.114.96.34:4233,0.00%,248 ms
188.114.98.198:864,0.00%,248 ms
188.114.97.80:988,0.00%,248 ms
188.114.98.254:5279,0.00%,248 ms
188.114.96.32:4177,0.00%,248 ms
188.114.97.69:987,0.00%,248 ms
188.114.96.45:4233,0.00%,248 ms
162.159.195.77:943,0.00%,248 ms
162.159.192.206:1010,0.00%,248 ms
188.114.99.44:894,0.00%,248 ms
188.114.99.178:891,0.00%,248 ms
188.114.98.52:8742,0.00%,248 ms
188.114.98.45:8742,0.00%,248 ms
162.159.192.212:1010,0.00%,248 ms
162.159.192.77:942,0.00%,248 ms
162.159.195.100:908,0.00%,248 ms
188.114.98.229:864,0.00%,248 ms
162.159.192.161:942,0.00%,248 ms
162.159.192.149:934,0.00%,248 ms
162.159.195.207:1701,0.00%,248 ms
188.114.97.40:1010,0.00%,248 ms
188.114.96.41:4233,0.00%,248 ms
188.114.97.22:1010,0.00%,248 ms
188.114.99.39:894,0.00%,248 ms
188.114.98.240:3854,0.00%,248 ms
188.114.96.49:4177,0.00%,248 ms
188.114.98.172:1843,0.00%,248 ms
188.114.98.222:8886,0.00%,248 ms
162.159.195.74:943,0.00%,248 ms
188.114.96.100:1387,0.00%,248 ms
188.114.99.38:500,0.00%,248 ms
188.114.99.249:8886,0.00%,248 ms
188.114.97.5:1010,0.00%,248 ms
188.114.98.33:945,0.00%,248 ms
188.114.96.205:988,0.00%,248 ms
162.159.192.93:988,0.00%,248 ms
162.159.192.93:942,0.00%,248 ms
162.159.192.84:942,0.00%,248 ms
188.114.97.18:1010,0.00%,248 ms
162.159.192.75:942,0.00%,248 ms
162.159.192.137:891,0.00%,248 ms
162.159.192.136:1014,0.00%,248 ms
188.114.96.53:4177,0.00%,248 ms
188.114.97.38:1010,0.00%,248 ms
162.159.192.230:7156,0.00%,248 ms
188.114.96.232:943,0.00%,248 ms
188.114.98.13:945,0.00%,248 ms
188.114.99.17:4177,0.00%,248 ms
188.114.96.152:4233,0.00%,248 ms
188.114.97.154:1843,0.00%,248 ms
188.114.97.109:890,0.00%,248 ms
162.159.195.146:8854,0.00%,248 ms
188.114.99.4:854,0.00%,248 ms
188.114.97.94:908,0.00%,248 ms
188.114.98.224:8886,0.00%,248 ms
162.159.192.138:1014,0.00%,248 ms
188.114.97.112:890,0.00%,248 ms
188.114.98.195:864,0.00%,248 ms
188.114.97.58:988,0.00%,248 ms
188.114.98.131:987,0.00%,248 ms
162.159.192.135:1014,0.00%,248 ms
188.114.98.130:894,0.00%,248 ms
188.114.97.90:8854,0.00%,248 ms
162.159.192.96:988,0.00%,248 ms
188.114.96.212:943,0.00%,248 ms
188.114.99.243:1701,0.00%,248 ms
188.114.96.228:943,0.00%,248 ms
188.114.96.254:942,0.00%,248 ms
188.114.96.56:4177,0.00%,248 ms
162.159.192.245:1701,0.00%,248 ms
162.159.192.241:1701,0.00%,248 ms
162.159.192.82:942,0.00%,248 ms
188.114.96.210:988,0.00%,248 ms
162.159.192.219:7156,0.00%,248 ms
162.159.192.109:500,0.00%,248 ms
188.114.96.206:943,0.00%,248 ms
188.114.97.96:908,0.00%,248 ms
188.114.99.57:500,0.00%,248 ms
188.114.97.87:8854,0.00%,248 ms
188.114.99.76:500,0.00%,248 ms
162.159.192.232:7156,0.00%,248 ms
162.159.192.123:891,0.00%,248 ms
162.159.192.122:1014,0.00%,248 ms
188.114.96.99:968,0.00%,248 ms
188.114.99.234:2371,0.00%,248 ms
162.159.192.211:7156,0.00%,248 ms
162.159.192.83:942,0.00%,248 ms
188.114.96.83:1387,0.00%,248 ms
188.114.99.77:894,0.00%,248 ms
188.114.98.70:8742,0.00%,248 ms
188.114.99.20:4177,0.00%,248 ms
188.114.97.133:968,0.00%,248 ms
188.114.97.133:890,0.00%,248 ms
162.159.192.29:1018,0.00%,248 ms
162.159.192.24:3138,0.00%,248 ms
188.114.97.19:1387,0.00%,248 ms
188.114.96.9:3476,0.00%,248 ms
162.159.195.101:908,0.00%,248 ms
188.114.97.147:968,0.00%,248 ms
162.159.192.176:934,0.00%,248 ms
188.114.98.215:8886,0.00%,248 ms
188.114.96.117:943,0.00%,248 ms
188.114.99.39:500,0.00%,248 ms
188.114.97.94:8854,0.00%,248 ms
188.114.96.229:988,0.00%,248 ms
188.114.98.140:894,0.00%,248 ms
188.114.99.231:2371,0.00%,248 ms
162.159.195.44:943,0.00%,248 ms
188.114.96.211:943,0.00%,248 ms
162.159.195.47:4177,0.00%,248 ms
188.114.96.59:968,0.00%,248 ms
162.159.192.75:988,0.00%,248 ms
188.114.99.74:500,0.00%,248 ms
162.159.192.143:1014,0.00%,248 ms
162.159.192.179:934,0.00%,248 ms
188.114.96.95:1387,0.00%,248 ms
188.114.96.116:943,0.00%,248 ms
188.114.99.50:500,0.00%,248 ms
162.159.192.153:942,0.00%,248 ms
162.159.192.191:934,0.00%,248 ms
162.159.192.205:7156,0.00%,248 ms
188.114.97.93:908,0.00%,248 ms
188.114.98.152:8319,0.00%,248 ms
188.114.96.38:4177,0.00%,248 ms
162.159.192.37:3138,0.00%,248 ms
162.159.192.48:1018,0.00%,248 ms
162.159.192.2:1018,0.00%,248 ms
162.159.192.189:934,0.00%,248 ms
188.114.97.51:988,0.00%,248 ms
188.114.97.114:890,0.00%,248 ms
162.159.195.45:943,0.00%,248 ms
188.114.99.29:854,0.00%,248 ms
162.159.192.225:1010,0.00%,248 ms
188.114.99.74:894,0.00%,248 ms
162.159.195.75:4177,0.00%,248 ms
162.159.195.73:4177,0.00%,248 ms
188.114.96.32:4233,0.00%,248 ms
188.114.99.242:8886,0.00%,248 ms
188.114.98.250:880,0.00%,248 ms
162.159.192.191:942,0.00%,248 ms
188.114.97.135:968,0.00%,248 ms
188.114.96.128:943,0.00%,248 ms
162.159.192.228:7156,0.00%,248 ms
188.114.96.252:8319,0.00%,248 ms
188.114.98.105:1387,0.00%,248 ms
188.114.96.93:1387,0.00%,248 ms
188.114.96.44:4233,0.00%,248 ms
188.114.98.226:8886,0.00%,248 ms
162.159.195.35:1074,0.00%,248 ms
162.159.192.226:7156,0.00%,248 ms
188.114.98.243:880,0.00%,248 ms
188.114.96.139:3581,0.00%,248 ms
162.159.195.146:1387,0.00%,248 ms
162.159.192.127:891,0.00%,248 ms
188.114.99.191:939,0.00%,248 ms
188.114.96.192:3476,0.00%,248 ms
162.159.192.166:942,0.00%,248 ms
188.114.98.20:945,0.00%,248 ms
188.114.96.55:4233,0.00%,248 ms
188.114.99.16:854,0.00%,248 ms
162.159.195.210:1701,0.00%,248 ms
188.114.97.146:968,0.00%,248 ms
188.114.98.51:8742,0.00%,248 ms
162.159.195.123:1387,0.00%,248 ms
188.114.97.58:987,0.00%,248 ms
162.159.192.16:1018,0.00%,248 ms
162.159.192.27:1018,0.00%,248 ms
162.159.192.188:934,0.00%,248 ms
188.114.97.253:4233,0.00%,248 ms
188.114.98.57:987,0.00%,248 ms
188.114.99.69:500,0.00%,248 ms
188.114.98.85:955,0.00%,248 ms
188.114.97.115:968,0.00%,248 ms
188.114.96.253:8319,0.00%,248 ms
188.114.99.85:880,0.00%,248 ms
188.114.96.72:968,0.00%,248 ms
188.114.96.73:968,0.00%,248 ms
162.159.195.204:500,0.00%,248 ms
188.114.98.201:864,0.00%,248 ms
188.114.98.203:864,0.00%,248 ms
162.159.195.76:943,0.00%,248 ms
162.159.195.76:4177,0.00%,248 ms
188.114.96.39:4177,0.00%,248 ms
162.159.192.174:942,0.00%,248 ms
188.114.97.70:988,0.00%,248 ms
162.159.192.205:1010,0.00%,248 ms
162.159.192.128:891,0.00%,248 ms
188.114.99.66:894,0.00%,248 ms
162.159.192.123:1014,0.00%,248 ms
188.114.99.28:854,0.00%,248 ms
188.114.96.99:1387,0.00%,248 ms
188.114.97.111:890,0.00%,248 ms
162.159.192.100:500,0.00%,248 ms
188.114.96.254:8319,0.00%,248 ms
188.114.96.162:3476,0.00%,248 ms
188.114.96.105:3476,0.00%,248 ms
188.114.97.89:8854,0.00%,248 ms
188.114.98.230:8886,0.00%,248 ms
162.159.192.5:1018,0.00%,248 ms
188.114.96.104:968,0.00%,248 ms
162.159.192.187:934,0.00%,248 ms
188.114.97.254:945,0.00%,248 ms
188.114.97.42:1387,0.00%,248 ms
188.114.98.213:8886,0.00%,248 ms
162.159.192.80:988,0.00%,248 ms
188.114.97.134:968,0.00%,248 ms
162.159.192.80:942,0.00%,248 ms
162.159.192.142:1014,0.00%,248 ms
188.114.96.160:2408,0.00%,248 ms
188.114.96.15:942,0.00%,248 ms
188.114.98.120:987,0.00%,248 ms
188.114.99.54:500,0.00%,248 ms
162.159.192.92:942,0.00%,248 ms
162.159.192.126:1014,0.00%,248 ms
162.159.192.127:1014,0.00%,248 ms
162.159.192.124:891,0.00%,248 ms
188.114.98.18:4233,0.00%,248 ms
188.114.98.19:4233,0.00%,248 ms
188.114.99.37:894,0.00%,248 ms
188.114.96.97:968,0.00%,248 ms
188.114.96.20:942,0.00%,248 ms
188.114.99.251:1701,0.00%,248 ms
188.114.96.54:4177,0.00%,248 ms
162.159.195.171:955,0.00%,248 ms
188.114.96.106:859,0.00%,248 ms
188.114.97.88:908,0.00%,248 ms
188.114.98.118:987,0.00%,248 ms
162.159.192.19:3138,0.00%,248 ms
162.159.192.211:1010,0.00%,248 ms
188.114.96.242:942,0.00%,248 ms
188.114.98.56:987,0.00%,248 ms
188.114.98.53:987,0.00%,248 ms
188.114.99.238:1701,0.00%,248 ms
188.114.98.147:1387,0.00%,248 ms
188.114.98.84:3581,0.00%,248 ms
188.114.99.69:894,0.00%,248 ms
162.159.192.81:942,0.00%,248 ms
188.114.99.47:894,0.00%,248 ms
162.159.192.71:942,0.00%,248 ms
188.114.98.115:894,0.00%,248 ms
188.114.97.138:890,0.00%,248 ms
188.114.98.53:8742,0.00%,248 ms
162.159.195.49:4177,0.00%,248 ms
188.114.97.46:1387,0.00%,248 ms
188.114.98.203:8886,0.00%,248 ms
162.159.192.130:1014,0.00%,248 ms
188.114.98.115:987,0.00%,248 ms
162.159.195.96:4500,0.00%,248 ms
188.114.98.206:8886,0.00%,248 ms
188.114.96.27:4233,0.00%,248 ms
188.114.96.26:4177,0.00%,248 ms
188.114.98.177:891,0.00%,248 ms
188.114.98.69:987,0.00%,248 ms
188.114.99.70:894,0.00%,248 ms
188.114.98.219:864,0.00%,248 ms
188.114.99.156:4500,0.00%,248 ms
162.159.192.239:1701,0.00%,248 ms
188.114.96.15:3476,0.00%,248 ms
162.159.192.225:7156,0.00%,248 ms
162.159.195.73:943,0.00%,248 ms
188.114.99.73:500,0.00%,248 ms
162.159.192.74:988,0.00%,248 ms
188.114.96.17:942,0.00%,248 ms
188.114.96.18:942,0.00%,248 ms
188.114.98.241:5279,0.00%,248 ms
188.114.98.76:1010,0.00%,248 ms
188.114.98.112:939,0.00%,248 ms
188.114.98.178:891,0.00%,248 ms
188.114.98.41:945,0.00%,248 ms
162.159.192.10:3138,0.00%,248 ms
188.114.98.104:939,0.00%,248 ms
162.159.195.119:894,0.00%,248 ms
188.114.96.248:942,0.00%,248 ms
188.114.98.111:939,0.00%,248 ms
188.114.96.158:3476,0.00%,248 ms
188.114.98.32:945,0.00%,248 ms
162.159.192.240:1074,0.00%,248 ms
188.114.98.196:8886,0.00%,248 ms
162.159.195.75:943,0.00%,248 ms
188.114.97.52:988,0.00%,248 ms
188.114.96.140:4233,0.00%,248 ms
188.114.99.14:4177,0.00%,248 ms
188.114.98.148:1387,0.00%,248 ms
162.159.195.82:4500,0.00%,248 ms
188.114.96.104:1387,0.00%,248 ms
188.114.96.9:942,0.00%,248 ms
162.159.192.210:1010,0.00%,248 ms
188.114.99.71:894,0.00%,248 ms
162.159.192.169:942,0.00%,248 ms
162.159.192.222:7156,0.00%,248 ms
188.114.98.214:864,0.00%,248 ms
162.159.192.163:942,0.00%,248 ms
188.114.97.145:890,0.00%,248 ms
162.159.195.47:943,0.00%,248 ms
188.114.97.119:890,0.00%,248 ms
162.159.195.122:8854,0.00%,248 ms
162.159.192.73:942,0.00%,248 ms
162.159.192.113:500,0.00%,248 ms
188.114.96.184:3476,0.00%,248 ms
162.159.195.202:500,0.00%,248 ms
188.114.98.225:864,0.00%,248 ms
162.159.192.129:891,0.00%,248 ms
162.159.192.86:942,0.00%,248 ms
162.159.192.87:988,0.00%,248 ms
188.114.98.231:8886,0.00%,248 ms
188.114.96.246:8319,0.00%,248 ms
188.114.97.155:1843,0.00%,248 ms
162.159.192.172:934,0.00%,248 ms
188.114.96.8:4198,0.00%,248 ms
188.114.98.8:945,0.00%,248 ms
188.114.96.245:942,0.00%,248 ms
188.114.96.38:4233,0.00%,248 ms
162.159.192.134:891,0.00%,248 ms
162.159.192.168:934,0.00%,248 ms
162.159.192.224:7156,0.00%,248 ms
188.114.99.43:500,0.00%,248 ms
162.159.192.113:987,0.00%,248 ms
188.114.96.192:2408,0.00%,248 ms
188.114.98.36:945,0.00%,248 ms
188.114.96.191:3476,0.00%,248 ms
162.159.192.185:934,0.00%,248 ms
188.114.98.104:1387,0.00%,248 ms
188.114.97.148:3138,0.00%,248 ms
188.114.98.195:8886,0.00%,248 ms
188.114.99.35:3476,0.00%,248 ms
188.114.96.246:942,0.00%,248 ms
188.114.96.137:4233,0.00%,248 ms
188.114.98.145:2506,0.00%,248 ms
162.159.192.87:942,0.00%,248 ms
162.159.192.86:988,0.00%,248 ms
162.159.195.187:942,0.00%,248 ms
162.159.195.209:1701,0.00%,248 ms
188.114.99.238:8886,0.00%,248 ms
188.114.97.114:968,0.00%,248 ms
162.159.195.124:8854,0.00%,248 ms
188.114.96.240:942,0.00%,248 ms
162.159.192.176:942,0.00%,248 ms
188.114.96.16:942,0.00%,248 ms
162.159.192.159:934,0.00%,248 ms
188.114.96.62:968,0.00%,248 ms
162.159.192.51:942,0.00%,248 ms
188.114.96.208:988,0.00%,248 ms
188.114.96.184:2408,0.00%,248 ms
188.114.98.48:987,0.00%,248 ms
188.114.98.35:4233,0.00%,248 ms
188.114.98.3:4233,0.00%,248 ms
188.114.98.237:3854,0.00%,248 ms
162.159.195.173:942,0.00%,248 ms
188.114.98.225:8886,0.00%,248 ms
188.114.99.79:894,0.00%,248 ms
162.159.192.183:934,0.00%,248 ms
162.159.192.185:942,0.00%,248 ms
162.159.192.184:942,0.00%,248 ms
188.114.96.115:943,0.00%,248 ms
188.114.96.124:891,0.00%,248 ms
162.159.195.208:500,0.00%,248 ms
162.159.192.110:500,0.00%,248 ms
188.114.96.176:2408,0.00%,248 ms
188.114.97.44:1010,0.00%,248 ms
188.114.97.252:1002,0.00%,248 ms
188.114.97.253:945,0.00%,248 ms
162.159.192.237:1701,0.00%,248 ms
188.114.96.88:1387,0.00%,248 ms
188.114.99.183:1074,0.00%,248 ms
188.114.98.66:8742,0.00%,248 ms
162.159.195.210:500,0.00%,248 ms
162.159.192.53:988,0.00%,248 ms
162.159.192.53:942,0.00%,248 ms
162.159.195.50:4177,0.00%,248 ms
162.159.195.205:500,0.00%,248 ms
162.159.192.68:942,0.00%,248 ms
188.114.98.43:8742,0.00%,248 ms
188.114.98.251:880,0.00%,248 ms
162.159.192.108:987,0.00%,248 ms
188.114.96.182:2408,0.00%,248 ms
188.114.96.223:988,0.00%,248 ms
188.114.98.48:8742,0.00%,248 ms
162.159.192.172:942,0.00%,248 ms
188.114.99.155:4500,0.00%,248 ms
188.114.96.243:8319,0.00%,248 ms
188.114.96.232:988,0.00%,248 ms
188.114.99.236:8886,0.00%,248 ms
188.114.98.65:8742,0.00%,248 ms
188.114.96.198:2408,0.00%,248 ms
188.114.98.76:939,0.00%,248 ms
188.114.96.17:3476,0.00%,248 ms
188.114.97.29:1010,0.00%,248 ms
188.114.96.103:968,0.00%,248 ms
188.114.96.183:3476,0.00%,248 ms
188.114.97.128:968,0.00%,248 ms
188.114.97.110:968,0.00%,248 ms
162.159.192.85:942,0.00%,248 ms
188.114.98.103:1387,0.00%,248 ms
162.159.195.52:4177,0.00%,248 ms
188.114.96.174:2408,0.00%,248 ms
188.114.99.52:894,0.00%,248 ms
162.159.192.171:942,0.00%,248 ms
162.159.192.236:1010,0.00%,248 ms
188.114.97.74:987,0.00%,248 ms
188.114.98.127:987,0.00%,248 ms
188.114.99.155:891,0.00%,248 ms
188.114.96.75:968,0.00%,248 ms
162.159.192.222:1010,0.00%,248 ms
188.114.98.24:945,0.00%,248 ms
188.114.99.11:4177,0.00%,248 ms
188.114.98.35:945,0.00%,248 ms
188.114.98.144:1014,0.00%,248 ms
188.114.97.118:968,0.00%,248 ms
188.114.99.208:2371,0.00%,248 ms
162.159.195.98:4500,0.00%,248 ms
188.114.96.222:943,0.00%,248 ms
162.159.195.118:908,0.00%,248 ms
188.114.98.248:5279,0.00%,248 ms
188.114.96.143:4233,0.00%,248 ms
188.114.96.143:3581,0.00%,248 ms
188.114.98.101:939,0.00%,248 ms
188.114.96.97:1387,0.00%,248 ms
188.114.96.193:3476,0.00%,248 ms
188.114.98.50:8742,0.00%,248 ms
188.114.99.187:939,0.00%,248 ms
188.114.96.225:943,0.00%,248 ms
188.114.96.242:8319,0.00%,248 ms
162.159.192.221:7156,0.00%,248 ms
188.114.97.83:908,0.00%,248 ms
188.114.96.195:2408,0.00%,248 ms
188.114.98.30:945,0.00%,248 ms
188.114.98.135:894,0.00%,248 ms
188.114.98.246:880,0.00%,248 ms
162.159.192.202:7156,0.00%,248 ms
188.114.96.170:2408,0.00%,249 ms
188.114.98.179:891,0.00%,249 ms
188.114.98.102:939,0.00%,249 ms
188.114.96.238:942,0.00%,249 ms
188.114.98.146:1014,0.00%,249 ms
188.114.96.125:943,0.00%,249 ms
188.114.96.239:8319,0.00%,249 ms
188.114.98.142:1014,0.00%,249 ms
188.114.99.213:2371,0.00%,249 ms
188.114.97.125:890,0.00%,249 ms
188.114.96.195:3476,0.00%,249 ms
188.114.98.37:945,0.00%,249 ms
188.114.96.107:943,0.00%,249 ms
188.114.98.206:864,0.00%,249 ms
188.114.98.146:2506,0.00%,249 ms
188.114.96.185:2408,0.00%,249 ms
188.114.98.200:864,0.00%,249 ms
188.114.98.55:8742,0.00%,249 ms
188.114.96.109:891,0.00%,249 ms
188.114.96.74:968,0.00%,249 ms
162.159.195.97:4500,0.00%,249 ms
188.114.96.81:1387,0.00%,249 ms
162.159.195.45:4177,0.00%,249 ms
188.114.98.191:8886,0.00%,249 ms
188.114.96.243:942,0.00%,249 ms
188.114.96.94:1387,0.00%,249 ms
188.114.96.159:3476,0.00%,249 ms
188.114.99.75:500,0.00%,249 ms
188.114.98.143:1014,0.00%,249 ms
188.114.97.118:890,0.00%,249 ms
162.159.195.117:908,0.00%,249 ms
162.159.195.189:942,0.00%,249 ms
188.114.96.203:2408,0.00%,249 ms
188.114.96.127:891,0.00%,249 ms
162.159.192.170:934,0.00%,249 ms
162.159.195.123:8854,0.00%,249 ms
188.114.98.49:987,0.00%,249 ms
162.159.192.163:934,0.00%,249 ms
162.159.192.164:934,0.00%,249 ms
188.114.97.67:987,0.00%,249 ms
188.114.98.236:878,0.00%,249 ms
162.159.192.202:1010,0.00%,249 ms
162.159.192.234:1010,0.00%,249 ms
188.114.99.47:500,0.00%,249 ms
188.114.99.33:4177,0.00%,249 ms
188.114.98.98:939,0.00%,249 ms
188.114.98.253:5279,0.00%,249 ms
188.114.96.179:2408,0.00%,249 ms
188.114.98.113:1387,0.00%,249 ms
188.114.96.224:943,0.00%,249 ms
188.114.97.136:890,0.00%,249 ms
188.114.98.122:987,0.00%,249 ms
188.114.96.14:3476,0.00%,249 ms
188.114.96.159:2408,0.00%,249 ms
188.114.99.58:500,0.00%,249 ms
188.114.98.65:987,0.00%,249 ms
188.114.98.4:945,0.00%,249 ms
188.114.98.2:945,0.00%,249 ms
188.114.99.182:1074,0.00%,249 ms
188.114.98.98:1387,0.00%,249 ms
188.114.97.67:988,0.00%,249 ms
188.114.98.227:8886,0.00%,249 ms
162.159.192.67:942,0.00%,249 ms
188.114.96.202:2408,0.00%,249 ms
188.114.97.152:3138,0.00%,249 ms
162.159.192.246:1701,0.00%,249 ms
188.114.98.88:939,0.00%,249 ms
162.159.195.188:955,0.00%,249 ms
162.159.195.118:894,0.00%,249 ms
188.114.97.124:890,0.00%,249 ms
188.114.98.208:8886,0.00%,249 ms
188.114.98.208:864,0.00%,249 ms
162.159.192.233:1010,0.00%,249 ms
188.114.97.35:1010,0.00%,249 ms
188.114.96.105:859,0.00%,249 ms
188.114.98.237:878,0.00%,249 ms
162.159.192.46:3138,0.00%,249 ms
188.114.99.86:880,0.00%,249 ms
188.114.96.124:943,0.00%,249 ms
188.114.96.168:2408,0.00%,249 ms
188.114.99.205:7103,0.00%,249 ms
188.114.98.41:4233,0.00%,249 ms
162.159.195.42:4177,0.00%,249 ms
188.114.97.113:968,0.00%,249 ms
